sep=;
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Title: Knovel Critical Tables (2nd Edition)"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Table: Aqueous Acid Dissociation Constants"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"material or substance name";"CAS Registry no.";"molecular formula";"common formula";"molecular weight";"dissociation step";"acid dissociation const., pKA";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"quinolinic acid";"1989-04-09";"C7H5NO4";"(HOOC)2C5H3N";"167.119";"I";"2.52";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"resorcinol";"108-46-3";"C6H6O2";"HOC6H4OH";"110.112";"I";"9.44";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Sarcosine";"107-97-1";"C3H7NO2";"CH3NHCH2COOH";"89.093";"I";"10.2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"sebacic acid";"111-20-6";"C10H18O4";"HOOC(CH2)8COOH";"202.25";"I";"4.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"sebacic acid";"111-20-6";"C10H18O4";"HOOC(CH2)8COOH";"202.25";"II";"5.22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Selenic acid";"7783-08-06";"H2O4Se";"H2SeO4";"144.973";"II";"1.88";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Selenous acid";"7783-04-08";"H2O3Se";"H2SeO3";"128.974";"I";"2.62";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Selenous acid";"7783-04-08";"H2O3Se";"H2SeO3";"128.974";"II";"8.32";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DL-serine";"302-84-1";"C3H7NO3";"HOCH2CH(NH2)COOH";"105.093";"I";"9.21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"sulfamic acid";"5329-14-6";"H3NO3S";"H2NSO3H";"97.0886";"I";"0.98";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"o-sulfanilic acid";"88-21-1";"C6H7NO3S";"H2NC6H4SO3H";"173.186";"I";"2.48";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"m-sulfanilic acid";"121-47-1";"C6H7NO3S";"H2NC6H4SO3H";"173.186";"I";"3.74";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"sulfanilic acid";"121-57-3";"C6H7NO3S";"H2NC6H4SO3H";"173.186";"I";"3.23";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"m-sulfobenzoic acid";"";"C7H6O5S";"HOOCC6H4SO3H";"202.186";"II";"3.87";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"p-sulfobenzoic acid";"";"C7H6O5S";"HOOCC6H4SO3H";"202.186";"II";"3.72";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"5-sulfosalicilic acid";"5965-83-3";"C7H6O6S";"C6H3(OH)(COOH)SO3H";"218.181";"II";"2.86";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"5-sulfosalicilic acid";"5965-83-3";"C7H6O6S";"C6H3(OH)(COOH)SO3H";"218.181";"III";"11.74";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"sulfuric acid 95-97%";"7664-93-9";"H2O4S";"H2SO4";"98.0734";"II";"1.94";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"sulfurous acid";"7782-99-2";"H2O3S";"H2SO3";"82.074";"I";"1.76";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"sulfurous acid";"7782-99-2";"H2O3S";"H2SO3";"82.074";"II";"7.2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"D-Tartaric acid";"147-71-7";"C4H6O6";"HOOCCH(OH)CH(OH)COOH";"150.087";"I";"2.98";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"D-Tartaric acid";"147-71-7";"C4H6O6";"HOOCCH(OH)CH(OH)COOH";"150.087";"II";"4.34";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Tartronic acid";"80-69-3";"C3H4O5";"HOCH(COOH)2";"120.062";"I";"2.37";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Tartronic acid";"80-69-3";"C3H4O5";"HOCH(COOH)2";"120.062";"II";"4.74";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"taurine";"91105-79-2";"C2H7NO3S";"H2N(CH2)2SO3H";"125.142";"I";"9.06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"telluric acid";"7803-68-1";"H2O3Te";"H2TeO3";"177.614";"I";"2.57";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"telluric acid";"7803-68-1";"H2O3Te";"H2TeO3";"177.614";"II";"7.74";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"tellurium(VI) hydroxide, (β)";"7803-68-1";"H6O6Te";"H6TeO6";"229.644";"I";"7.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"tellurium(VI) hydroxide, (β)";"7803-68-1";"H6O6Te";"H6TeO6";"229.644";"II";"10.95";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"tellurium(VI) hydroxide, (β)";"7803-68-1";"H6O6Te";"H6TeO6";"229.644";"III";"15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"terephthalic acid";"100-21-0";"C8H6O4";"HOOCC6H4COOH";"166.133";"I";"3.54";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"terephthalic acid";"100-21-0";"C8H6O4";"HOOCC6H4COOH";"166.133";"II";"4.46";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2-Tert-butylbenzoic acid";"1077-58-3";"C11H14O2";"(CH3)3CC6H4COOH";"178.222";"I";"3.54";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"tetraboric acid";"234-343-4";"H2B4O7";"H2B4O7";"157.252";"I";"3.74";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"tetraboric acid";"234-343-4";"H2B4O7";"H2B4O7";"157.252";"II";"7.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2-Tetrahydrofuran carboxylic acid";"";"C5H8O3";"HOOCC4H7O";"116.115";"I";"3.85";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"thiocyanacetic acid";"";"C3H3NO2S";"NCSCH2COOH";"117.122";"I";"2.58";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"thiocyanic acid";"463-56-9";"CHNS";"HSCN";"59.0856";"I";"0.85";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2-Thiophenecarboxylic acid";"527-72-0";"C5H4O2S";"HOOCC4H3S";"128.145";"I";"3.48";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"thiophenol";"108-98-5";"C6H6S";"C6H5SH";"110.173";"I";"9.43";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"thiosulfuric acid";"";"H2O3S2";"H2S2O3";"114.134";"I";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
