sep=;
"ethyl mercaptan";"1975-08-01";"C2H6S";"C2H5SH";"62.1294";"I";"10.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2-ethylacrylic acid";"3586-58-1";"C5H8O2";"CH3CH2CHCHCOOH";"100.117";"I";"4.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ethylaminodiacetic acid";"";"C6H11NO4";"C2H5N(CH2COOH)2";"161.156";"I";"2.62";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2-Ethylbenzoic acid";"612-19-1";"C9H10O2";"CH3CH2C6H4COOH";"150.174";"I";"3.79";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"4-ethylbenzoic acid";"619-64-7";"C9H10O2";"CH3CH2C6H4COOH";"150.177";"I";"4.35";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ethylenediamine tetraacetic acid";"1960-04-04";"C10H16N2O8";"(HOOCCH2)4N2(CH2)2";"292.245";"I";"1.99";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ethylenediamine tetraacetic acid";"1960-04-04";"C10H16N2O8";"(HOOCCH2)4N2(CH2)2";"292.245";"II";"2.67";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ethylenediamine tetraacetic acid";"1960-04-04";"C10H16N2O8";"(HOOCCH2)4N2(CH2)2";"292.245";"III";"6.27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ethylenediamine tetraacetic acid";"1960-04-04";"C10H16N2O8";"(HOOCCH2)4N2(CH2)2";"292.245";"IV";"10.95";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ethylmalonic acid";"601-75-2";"C5H8O4";"CH3CH2CH(COOH)2";"132.116";"I";"2.96";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ethylmalonic acid";"601-75-2";"C5H8O4";"CH3CH2CH(COOH)2";"132.116";"II";"5.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ethylphenylacetic acid";"90-27-7";"C10H12O2";"CH3CH2CH(C6H5)COOH";"164.204";"I";"4.37";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Knovel Critical Tables (2nd Edition) © 2008 Knovel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
