sep=;
"3,4-Pyridinedicarboxylic acid";"490-11-9";"C7H5NO4";"(HOOC)2C5H3N";"167.119";"I";"2.66";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3,5-pyridinedicarboxylic acid";"499-81-0";"C7H5NO4";"(HOOC)2C5H3N";"167.121";"I";"2.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"pyromucic acid";"88-14-2";"C5H4O3";"HOOCC4H3O";"112.085";"I";"3.15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"pyrophosphoric acid";"2466-09-03";"H4O7P2";"H4P2O7";"177.975";"I";"1.52";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"pyrophosphoric acid";"2466-09-03";"H4O7P2";"H4P2O7";"177.975";"II";"2.64";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"pyrophosphoric acid";"2466-09-03";"H4O7P2";"H4P2O7";"177.975";"III";"6.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"pyrophosphoric acid";"2466-09-03";"H4O7P2";"H4P2O7";"177.975";"IV";"9.37";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"pyrotartaric acid";"498-21-5";"C5H8O4";"HOOCCH2CH(CH3)COOH";"132.116";"I";"4.07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"pyrotartaric acid";"498-21-5";"C5H8O4";"HOOCCH2CH(CH3)COOH";"132.116";"II";"5.64";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pyrrole-2-carboxylic acid";"634-97-9";"C5H5NO2";"HOOCC4H4N";"111.099";"I";"4.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"quinaldic acid";"1993-10-07";"C10H7NO2";"HOOCC9H6N";"173.171";"I";"4.92";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"quinic acid";"";"C7H12O6";"1,3,4,5-(HO)4C6H7COOH";"192.168";"I";"5.05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Knovel Critical Tables (2nd Edition) © 2008 Knovel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
