sep=;
"Butanoic acid, 2-chloro-";"4170-24-5";"C4H7ClO2";"CH3CH2CHClCOOH";"122.551";"I";"2.84";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Butanoic acid, 3-chloro-";"1951-12-08";"C4H7ClO2";"CH3CH2CHClCOOH";"122.55";"I";"4.06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Butanoic acid, 4-chloro-";"627-00-9";"C4H7ClO2";"CH3CH2CHClCOOH";"122.55";"I";"4.52";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"cis-2-butenoic acid";"503-64-0";"C4H6O2";"CH3CHCHCOOH";"86.0902";"I";"4.38";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"p-tert-butyl benzoic acid";"98-73-7";"C11H14O2";"(CH3)3CC6H4COOH";"178.23";"I";"4.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"p-tert-butylphenylacetic acid";"32857-63-9";"C12H16O2";"(CH3)3CC6H4CH2COOH";"192.256";"I";"4.42";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2-butynoic acid";"590-93-2";"C4H4O2";"CH3CCCOOH";"84.0744";"I";"2.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"cacodylic acid";"75-60-5";"C2H7AsO2";"(CH3)2AsO2H";"137.998";"I";"6.19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"d-camphoric acid";"124-83-4";"C10H16O4";"C10H16O4";"200.234";"I";"4.57";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"d-camphoric acid";"124-83-4";"C10H16O4";"C10H16O4";"200.234";"II";"5.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"caprylic acid";"124-07-2";"C8H16O2";"CH3(CH2)6COOH";"144.213";"I";"4.89";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"carbamoylacetic acid";"";"C3H5NO3";"H2NCOCH2COOH";"103.077";"I";"3.64";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Knovel Critical Tables (2nd Edition) © 2008 Knovel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
