sep=;
"hydroquinone";"123-31-9";"C6H6O2";"HOC6H4OH";"110.112";"I";"9.96";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"hydrothionic acid";"";"H2O4S2";"H2S2O4";"130.133";"II";"2.45";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"m-hydroxybenzoic acid";"1999-06-09";"C7H6O3";"HOC6H4COOH";"138.123";"I";"4.08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"m-hydroxybenzoic acid";"1999-06-09";"C7H6O3";"HOC6H4COOH";"138.123";"II";"9.92";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"p-hydroxybenzoic acid";"99-96-7";"C7H6O3";"HOC6H4COOH";"138.123";"I";"4.58";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"p-hydroxybenzoic acid";"99-96-7";"C7H6O3";"HOC6H4COOH";"138.123";"II";"9.46";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2-hydroxybenzoic acid";"69-72-7";"C7H6O3";"HOC6H4COOH";"138.123";"I";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2-hydroxybenzoic acid";"69-72-7";"C7H6O3";"HOC6H4COOH";"138.123";"II";"13.82";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ß-Hydroxybutyric acid";"300-85-6";"C4H8O3";"CH3CH(OH)CH2COOH";"104.105";"I";"4.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Knovel Critical Tables (2nd Edition) © 2008 Knovel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
